tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
823448108474531840,"#M25 Q's people slowing to look at accident opposite on anticlockwise at J11 Chertsey, congestion on M25 to J13 A30 Staines.",2017-01-23T08:31:42.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823448411139702785,M25 ruining my life 🤦🏻‍♀️,2017-01-23T08:32:54.000Z,214893914,Antonia Coulson,Margots Mummy Life coach European wellbeing & culture consultant at Elavon 💫,460,False
823448755181600768,M25 clockwise within J9 | Congestion https://t.co/rnS6ftKLtY Thx 2 HW England,2017-01-23T08:34:16.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823448991425773569,#A3 Q's heavier than normal and delays on A3 Portsmouth Road Northbound at Wisley Rhs Garden.There has been an accident clockwise on the M25,2017-01-23T08:35:13.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823449095851409408,Shout out to the M25 for being the biggest car park in England #M25 #carpark #fake #motorway,2017-01-23T08:35:38.000Z,782802206,Ash Horn,,146,False
823449393500192768,#M25 clockwise within J23 | Clockwise | Road Works | Hertfordshire https://t.co/nizxYeCmv3 #east #uktraffic,2017-01-23T08:36:49.000Z,2859372700,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945,False
823449608944750592,#RIPLEY V slow Rose Lane at High St. In the roadworks area. Also very slow accident on the M25 clockwise is causing queues back on the A3.,2017-01-23T08:37:40.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823449856261898240,@andymcelwaine moreover an epic journey back. I hate the M25 so much,2017-01-23T08:38:39.000Z,21103102,James Marriott,Podcast Strategist • Founder @WeAreSoundMedia • Freelancer @BBCSheffield @CapitalYorks @HeartYorkshire • Aspiring digital nomad • He/Him •☠️🏴‍☠️🏳️‍🌈🏳️‍⚧️🍺,4453,True
823450282285744128,"2 lanes remain closed on #M25 C/W J14-J15 while vehicle recovery takes place. Severe delays in the area, please plan ahead. @HeathrowAirport",2017-01-23T08:40:20.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823450282298408960,"2 lanes remain closed on #M25 C/W J14-J15 while vehicle recovery takes place. Severe delays in the area, please plan ahead. @HeathrowAirport",2017-01-23T08:40:20.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823450305828442112,"2 lanes remain closed on #M25 C/W J14-J15 while vehicle recovery takes place. Severe delays in the area, please plan ahead. HeathrowAirport…",2017-01-23T08:40:26.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823450705570701312,TRAVEL: A3 / A31 both very slow northbound into Guildford.  Also then slow Burntcommon to the M25,2017-01-23T08:42:01.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
823450706053103618,TRAVEL: A3 / A31 both very slow northbound into Guildford.  Also then slow Burntcommon to the M25,2017-01-23T08:42:01.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
823450734553223169,Minor Congestion: Southbound between A120 and M25 #Essex #Traffic #A120 #M25,2017-01-23T08:42:08.000Z,733088438031949825,Traffic,,366,False
823450766635659264,"TRAFFIC: Two lanes closed due to accident on M25 clockwise before J11(Chertsey), congestion on M25 to J9 
https://t.co/K3fG60z30R https://t.co/vKlTJQWggR",2017-01-23T08:42:16.000Z,16745046,SurreyLive,News traffic and travel weather features and much more from SurreyLive Surrey Advertiser & Surrey Mirror. Like our Facebook page https://t.co/VLdvRjxmX2,170199,True
823450774910935040,#M25 clockwise between J8 and J9 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T08:42:18.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823451473996550144,M25 | Greater London | Clockwise | Lanes Closed | Long Delays #Traffic https://t.co/1aYBXdMEUS,2017-01-23T08:45:05.000Z,2355238782,trafficuknews,Find your latest Traffic news with just one click. Don't miss out on anything happening!,786,False
823453030775406592,#M25 anti-clockwise between J14 and J13 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T08:51:16.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823453035770675200,M25 clockwise between J8 and J9 | Congestion https://t.co/cRhqCo6otm,2017-01-23T08:51:17.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823453140116766720,2 lanes remain closed #M25 c/w J10-J11 to allow recovery to take place after earlier collision. Severe delays back to J8. Please plan ahead,2017-01-23T08:51:42.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823453140418695168,2 lanes remain closed #M25 c/w J10-J11 to allow recovery to take place after earlier collision. Severe delays back to J8. Please plan ahead,2017-01-23T08:51:42.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823453820353216512,TRAVEL: M25 lane closures are being lifted at J15 (M4) - traffic stopped briefly to do this.,2017-01-23T08:54:24.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
823453820403548160,TRAVEL: M25 lane closures are being lifted at J15 (M4) - traffic stopped briefly to do this.,2017-01-23T08:54:24.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
823453824656506886,M25 every damn day 🤕🤕,2017-01-23T08:54:25.000Z,2456330286,🇳🇬 Sufficient Funds 🇳🇬,27 🇳🇬 OLB London Blitz 🏈 The Coordinator 🔑,230,False
823453867798974464,#M25 J22 anti-clockwise exit | Congestion https://t.co/aCxquBtGxT,2017-01-23T08:54:35.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823453959184584705,"#M25 Q's nine miles slowing to look at accident opposite on M25 anticlock at J11 Chertsey, congestion to J14 Heathrow travel time 30 minutes",2017-01-23T08:54:57.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823454000284581888,2 lanes remain closed #M25 c/w J10-J11 to allow recovery to take place after earlier collision. Severe delays back to J8. Please plan ahead…,2017-01-23T08:55:07.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823454002755076096,#M25 J22 anti-clockwise exit | Congestion https://t.co/PNWnu274NB Thx 2 HW England,2017-01-23T08:55:07.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823454101065396224,... and M25 south from Liberty Lane footbridge with recovery in progress now @getsurrey https://t.co/HVIaWELnis,2017-01-23T08:55:31.000Z,27016571,Graham Dash 💙,Retired Systems Librarian (Sutton). Volunteer at Painshill. Interests: Aviation BTCC Genealogy Library Technology Photography Portsmouth FC.,330,False
823454198981345280,M25 clockwise between J8 and J9 | Congestion https://t.co/rnS6ftKLtY Thx 2 HW England,2017-01-23T08:55:54.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823454260755054592,"@whlyido Not back on there until Wednesday. I swear the A2 is worse than the M25
#A2 #M25",2017-01-23T08:56:09.000Z,514240127,🙋🏽‍♀️Samantha,🤗 A smile is the prettiest thing that you can wear 😀 THFC season ticket holder block 506 💙,2912,False
823454308616257537,TRAVEL: M25 and they're off!  All lanes open again at J15. Still 2 lanes blocked at J11,2017-01-23T08:56:20.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
823454308939300865,TRAVEL: M25 and they're off!  All lanes open again at J15. Still 2 lanes blocked at J11,2017-01-23T08:56:20.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
823454376962523137,"#M25 Two lanes closed long delays accident clockwise before J11 Chertsey, congestion to J8 Reigate.Currently taking 90 mins from J8 to J15",2017-01-23T08:56:37.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823454483590090752,"2 hours to do 12 miles (and I did 8 of those in 10 minutes!) Cheers M25!

In ipswich by Tuesday at this rate!",2017-01-23T08:57:02.000Z,344884514,Stefan Rance,Lover of all things football. Supporter of @hrbfc. Secretary of @HRBFCYouth. Cider drinker. All views own etc etc,285,False
823455173288873984,TRAVEL: M25 clockwise - 4 hour delays between junctions 8 and 14 - Two accidents still causing hold ups.,2017-01-23T08:59:47.000Z,101248459,BBC Radio Sussex,"Your radio station made in #Sussex for Sussex. 
Tune in: 104.5/8 or 95.3 FM DAB Freeview 720 or Smart Speaker.
sussexnews@bbc.co.uk
Phone: 0800 232 1045",126794,True
823455246735310848,"@Floatdownhere @DaBassMonsta
Away from that God awful M25...

...and closer to me",2017-01-23T09:00:04.000Z,44575392,VanCommander,,3206,False
823455272165343232,#M25 J22 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:00:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823455427237187584,@BarraHeist @SkySportsNFL @RichardGraves1 nah i think most people outside of the M25 don't. We already support a team - it isn't London.,2017-01-23T09:00:47.000Z,451005783,Derek Russell,,366,False
823455487375142917,Recovery is complete and all lanes have re-opened on #M25 clockwise J14-J15. Severe delays remain on approach and may take a while to clear.,2017-01-23T09:01:01.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823455487484194816,Recovery is complete and all lanes have re-opened on #M25 clockwise J14-J15. Severe delays remain on approach and may take a while to clear.,2017-01-23T09:01:01.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823455507868360704,M25 J6 clockwise exit | Clockwise | Congestion,2017-01-23T09:01:06.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823455513744527360,M25 J6 clockwise exit | Clockwise | Congestion https://t.co/UzdXhwzm31,2017-01-23T09:01:08.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
823455672679464960,TRAVEL: M25 remains slow from about half way between J8 &amp; J9 all the way to J15 following 2 separate accidents. 2 lanes still closed at J11.,2017-01-23T09:01:46.000Z,67332739,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807,True
823455672977281024,TRAVEL: M25 remains slow from about half way between J8 &amp; J9 all the way to J15 following 2 separate accidents. 2 lanes still closed at J11.,2017-01-23T09:01:46.000Z,362375284,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778,False
823456569224548352,Recovery is complete and all lanes have re-opened on #M25 clockwise J14-J15. Severe delays remain on approach and may take a while to clear…,2017-01-23T09:05:19.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823456786032246784,#M25 J6 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:06:11.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823456788272087041,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:06:12.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823457659621773312,M25 J3 clockwise exit | Clockwise | Congestion,2017-01-23T09:09:39.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823457888785940481,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/z247HHkGeB,2017-01-23T09:10:34.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823458045418229760,"@BBCDevon 1986? M25????? Michelle, Plympton #GordonHour",2017-01-23T09:11:11.000Z,1670421510,Michelle,Music travel photography wine - shame work often gets in the way 😉.....,27,False
823458303472705537,#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:12:13.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823458501204869121,"CLEARED: M25 J2-J5, Clockwise. Earlier congestion between J2 and J5 has cleared.",2017-01-23T09:13:00.000Z,227636125,KCC Highways,The Official Twitter feed for KCC Highways. Local travel information. Please report Highway faults via our website: http://t.co/XDZ5dCb6De or call 03000 418181,77747,True
823458548671795200,"#GordonHour
1986 I hope 
Not sure on Maggie but think it was m25 😣 great show",2017-01-23T09:13:11.000Z,449827765,Lisa copp,,8,False
823458739005034497,A reminder there are severe delays on #M25 c/w this morning in #Surrey due to a collision between J10-J11 closing 2 lanes. Please plan ahead,2017-01-23T09:13:57.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823458739009241088,A reminder there are severe delays on #M25 c/w this morning in #Surrey due to a collision between J10-J11 closing 2 lanes. Please plan ahead,2017-01-23T09:13:57.000Z,224662544,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664,False
823459023429238788,@BBCDevon Gordon Hour Part1. 1986. Margret Thatcher opened the M25 in this year from Steve listening on line at work in Telford.,2017-01-23T09:15:04.000Z,744816091319279616,Stephen Reynolds,,3,False
823459113296240641,#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/zYy3AB0j8A Thx 2 HW England,2017-01-23T09:15:26.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823459117817884672,A reminder there are severe delays on #M25 c/w this morning in #Surrey due to a collision between J10-J11 closing 2 lanes. Please plan ahea…,2017-01-23T09:15:27.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823460550298497024,@ElusiveBrew might be a bit more like half 10 arrival. M25 is doing a good car park impression. https://t.co/Y89KWs9uUP,2017-01-23T09:21:09.000Z,1305201572,Fuggles Beer Cafe,Over 100 beers. Grilled Cheese Samdwiches Gin Cocktails Whisky. Award winning Beer Cafe. 28 Grosvenor Rd Tunbridge Wells. Taplists - See website / UnTappd,5363,False
823460804733374464,@BBCDevon is the answer to part one 1986 and the M25? #gordonhour,2017-01-23T09:22:09.000Z,19374246,InsaneLee13,Gamer. Roleplayer. Twitch Affiliate. Technological enthusiast. #TheAsylum #TeamMinimalEffort #SPLHstreamteam. For links click on Taplink URL.,1676,False
823462697744396288,My sat nav is estimating 5 hours for my 53 mile commute on the M25 - 3 hours so far!,2017-01-23T09:29:40.000Z,27041721,Liz,Gin loving Northerner married to a Southerner living in rural Shropshire retired Dec 2021 Mum of soldier son playing viola in the Royal Corps of Army Music.,1331,False
823462792346894336,@Traffic_M25 why is it taking so long to get out of cobham services 30 mins so far,2017-01-23T09:30:03.000Z,257151527,colin harvell,Sports and dance injury specialist director of rugby Croydon RFC,381,False
823462807974936577,TRAVEL: queuing traffic on the entry slip road due to an accident on the #M25 anticlockwise at J1B Dartford - congestion to before J2 A2 https://t.co/sRSO7NMGeC,2017-01-23T09:30:07.000Z,288993240,kmfm News,"The latest Kent headlines from the kmfm news team.
Email: news@thekmgroup.co.uk
Listen: https://t.co/DcAT33l4Pu",21269,True
823462824198500352,#M25 J8 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:30:11.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823462835825086466,TRAVEL: queuing traffic on the entry slip road due to an accident on the #M25 anticlockwise at J1B Dartford - congestion to before J2 A2,2017-01-23T09:30:13.000Z,31101301,KentOnline,All the latest news from Kent - brought to you by the KentOnline team. Send stories and pics to news@thekmgroup.co.uk,194275,True
823463059729555457,"M25 crash causing delays of up to two hours with tailbacks to Reigate and Leatherhead
https://t.co/eCVg8X7xQ0",2017-01-23T09:31:07.000Z,245944737,Dave Comeau,Senior content editor for MyLondon. Views are my own. https://t.co/NJd1qOmZcJ,886,True
823463059767304192,"M25 crash causing delays of up to two hours with tailbacks to Reigate and Leatherhead
https://t.co/sPuTKlXliT",2017-01-23T09:31:07.000Z,20430261,Mole Valley News,News from the Dorking and Leatherhead Advertiser. Call newsdesk on 01737 305575,7116,True
823463059813437441,"M25 crash causing delays of up to two hours with tailbacks to Reigate and Leatherhead
https://t.co/eAzJ8UmyBY",2017-01-23T09:31:07.000Z,20427680,Surrey Mirror,The Surrey Mirror news team. Call us on 01483508700 or email us at surreylive@trinitymirror.com,20473,True
823463556435742724,M25 J8 clockwise exit | Clockwise | Congestion,2017-01-23T09:33:05.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823463559824752643,M25 J8 clockwise exit | Clockwise | Congestion https://t.co/d3mGdHz4t3,2017-01-23T09:33:06.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
823463561498234880,M25 anti-clockwise within J2 | Anti-Clockwise | Congestion https://t.co/jtyQeps7R8,2017-01-23T09:33:06.000Z,544501743,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232,False
823464322554875904,"How did you do then? The year in Part 1 of the #GordonHour was 1986, and the quiz question answer? The M25 of course! Part 2 now...",2017-01-23T09:36:08.000Z,22375460,BBC Radio Devon,The sound of Devon making a difference and all the music you love 🎼🎙📻 Contact us: radio.devon@bbc.co.uk,68387,True
823464499399315456,@LloydIAM nor is the m25 in which I'm currently fucking at a stand still in.,2017-01-23T09:36:50.000Z,272121502,MarcRose 🔞🏳️‍🌈,https://t.co/gPxFGLXONL Dm for collabs 😘😘 retired porn performer now ripping up onlyfans💪 Arsenal fc,46276,False
823464680891023361,"Dartford, M25 J2-J1a (Anticlockwise) 2 lanes closed due to an RTC: https://t.co/q5PIeUGqpz",2017-01-23T09:37:33.000Z,227636125,KCC Highways,The Official Twitter feed for KCC Highways. Local travel information. Please report Highway faults via our website: http://t.co/XDZ5dCb6De or call 03000 418181,77747,True
823464783219396608,"M25 crash causing delays of up to two hours with tailbacks to Reigate and Leatherhead
https://t.co/SZaTpQOyfD",2017-01-23T09:37:58.000Z,108411124,Sam Truelove,Content editor at @football_LDN | Sometimes @Dailymirror | Previously @myldn,2150,True
823465085469233152,#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoANBJl,2017-01-23T09:39:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823465317166780419,link road from M3 J2 to M25 J12 clockwise | Clockwise | Congestion,2017-01-23T09:40:05.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823465489259200512,"M25 Kent Anti-clockwise

ACCIDENT
at J1B for A296 Princes Road Kent
affecting before J2 A2 Kent
M25 Kent - M25... https://t.co/IZeTOXIqhR",2017-01-23T09:40:46.000Z,3024647907,Kent Recovery,Breakdown Recovery and Transport Covering South-East London and Kent. Please Call 07766-007923 for London 07877-573058 for Kent,37,False
823466599105626112,#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:45:11.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823466622316924929,Two lanes closed and severe delays back to Reigate on M25 after lorry and van crash at Chertsey https://t.co/Z0XTiwYcDb https://t.co/z4DYYxHe0c,2017-01-23T09:45:16.000Z,3576654447,Rachel Dickerson,"Journalist / Content writer / Communicator based in Western Canada.

Passionate about animal welfare and the environment. Expect many campaign retweets. 🌿",378,False
823466622346297344,Two lanes closed and severe delays back to Reigate on M25 after lorry and van crash at Chertsey https://t.co/2mpKeN19HB https://t.co/mnKmMquiGi,2017-01-23T09:45:16.000Z,26748427,Surrey Comet,News from Kingston Surbiton Tolworth New Malden Chessington and Hook. Call us on 020 8722 6318 or email newsdesk@surreycomet.co.uk,15047,False
823466622354673664,Two lanes closed and severe delays back to Reigate on M25 after lorry and van crash at Chertsey https://t.co/hnsfhuSCTC https://t.co/UrYxp5SJ96,2017-01-23T09:45:16.000Z,20986319,Epsom Comet,News and sport from Epsom and Ewell Banstead Leatherhead Ashtead and more. 020 8722 6391,6773,False
823466622375645184,Two lanes closed and severe delays back to Reigate on M25 after lorry and van crash at Chertsey https://t.co/jDE7G8CffA https://t.co/TZM7eYWSNk,2017-01-23T09:45:16.000Z,57649423,Elmbridge Comet,News from Esher Cobham Oxshott Walton Weybridge Hersham Claygate the Dittons East and West Molesey. Call 020 8722 6368,3331,False
823467328356503552,link road from A2 westbound to M25 J2 anti-clockwise | Anti-Clockwise | Congestion,2017-01-23T09:48:05.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823467746767896576,M25: Queues after crash at J1B for Dartford  https://t.co/UyL2GZ0oQ9,2017-01-23T09:49:44.000Z,2669253847,Garage Doors Kent,Garage Doors Kent is the place to go when you are looking for a high-quality door for your garage.,31,False
823468102004436992,#M25 clockwise between J10 and J11 - Accident - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:51:09.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823468391000371200,"M25: Queues after crash at J1B for Dartford

https://t.co/ZHsyLOJhfw
#UnitedSolicitors #RoadTrafficAccident",2017-01-23T09:52:18.000Z,798199170121265152,United Solicitors,#UnitedSolicitors UK Leading Law Firm offering Legal Advise in Immigration PI RTA & Clinical Negligence. Call us 0161 225 8181,313,False
823468401842683904,Anyone using the M23 or M25 this morning might want to give themselves an extra hour journey time,2017-01-23T09:52:20.000Z,259317549,James Shaw,Brand Partnerships Manager @Skrill. Non-league GK (@S1_Goalkeeping endorsee) #NUFC + #FinsUp fan. IG: jameseshaw1,2168,False
823468539201851392,"#M25 Two lanes closed q's for 17 miles accident clockwise before J11 Chertsey, congestion on M25 to J8 Reigate. Travel time is about 50 mins",2017-01-23T09:52:53.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823468732815200256,@HighwaysSEAST The M25 won't cope with an expanded Heathrow.,2017-01-23T09:53:39.000Z,1918139076,Hugh Wicks,Love very old jazz sudoku cats coffeeChelseaFC. Underated photographer. Happily retired. Loath vegans and Corbyn.,275,False
823468862578524160,#M25 anti-clockwise between J7 and J6 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,2017-01-23T09:54:10.000Z,797685578,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500,False
823468892781740032,"#M25 Q's clockwise before J15 M4, congestion to J13 A30 (Staines).After a short block just before 07:00 Heavy back past Heathrow.",2017-01-23T09:54:18.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823468960238534656,M25 anti-clockwise between J7 and J6 | Anti-Clockwise | Vehicle Recovery,2017-01-23T09:54:34.000Z,20979719,South East Traffic News,Latest traffic news in the South East UK.,10952,False
823468965829558272,M25 anti-clockwise between J7 and J6 | Vehicle Recovery https://t.co/vHYB4cv7fO,2017-01-23T09:54:35.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
823469060218355712,#M25 One lane closed and queueing due to broken down crane anticlockwise between J7 M23 and J6,2017-01-23T09:54:57.000Z,387584807,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087,False
823469149225623552,M25 anti-clockwise between J7 and J6 | Vehicle Recovery https://t.co/Li38mXezzP Thx 2 HW England,2017-01-23T09:55:19.000Z,4122209764,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909,False
823469536984829952,Seeing the M25 virtually empty of a morning is one of the more disturbing things I've seen recently,2017-01-23T09:56:51.000Z,710155850179018753,♠️ Sarcastic Lurantis,"this is a retweet/general acc 🔞
✯ Kida | 28 | INFJ | Genderfluid ✯
✯ Icon: @swampedrat",203,False
823470450479075328,SamTruelove published M25 crash causing delays of up to two hours with tailbacks to... https://t.co/BeZrwcvARA,2017-01-23T10:00:29.000Z,710483254487457792,Fetcham Residents A,An Executive Committee including the legal profession commerce engineering retail and local government.,89,False
823470599033024512,M25 clockwise between J10 and J11 | Accident https://t.co/hdM9Jy7Yz5,2017-01-23T10:01:04.000Z,224657803,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713,False
