,Unnamed: 0,Unnamed: 0.1,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified
4900,4918.0,8187.0,8.243444999965573e+17,Recovery completed and scene clear following earlier overturned vehicle. #M25 clockwise between J25 and J26. Delays have eased considerably,2017-01-25T19:53:39.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
4901,4919.0,8193.0,8.24347022497026e+17,Recovery completed and scene clear following earlier overturned vehicle. #M25 clockwise between J25 and J26. Delays have eased considerably…,2017-01-25T20:03:40.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4903,4921.0,8205.0,8.243560903138427e+17,"#Traffic #update M25 J24 clockwise exit | Clockwise | Broken down vehicle https://t.co/7HGrglqFH5 January 25, 2017",2017-01-25T20:39:42.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
4904,4922.0,8206.0,8.243563446437396e+17,M25 J24 clockwise exit | Broken down vehicle https://t.co/A5cCLfanD9,2017-01-25T20:40:43.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4905,4923.0,8207.0,8.243566879141683e+17,#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-25T20:42:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4906,4924.0,8208.0,8.243566890843177e+17,#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-25T20:42:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4907,4925.0,8210.0,8.243622784096707e+17,M25 J24 clockwise exit | Broken down vehicle https://t.co/OBHd22tpFY Thx 2 HW England,2017-01-25T21:04:17.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4908,4926.0,8211.0,8.243631157815091e+17,#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,2017-01-25T21:07:37.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
4909,4927.0,8213.0,8.243673573762703e+17,M25 J24 clockwise exit | Clockwise | Broken down vehicle https://t.co/75vYMLHcov,2017-01-25T21:24:28.000Z,3294220550.0,Naira Connect,Naira Connect is one of the world's largest online search engine for cheap flights and hotels worldwide. It's also a travel community,181.0,0.0
4910,4928.0,8216.0,8.243715353768141e+17,M25 clockwise between J10 and J11 | Clockwise | Road Works,2017-01-25T21:41:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4911,4929.0,8219.0,8.243768149067735e+17,"#Traffic #update M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works https://t.co/eKqL0pbFjK January 25, 2017",2017-01-25T22:02:03.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
4912,4930.0,8221.0,8.243782255813263e+17,"#Traffic #update link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works https://t.co/IDMhR1PyrK January 25, 2017",2017-01-25T22:07:39.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
4913,4931.0,8222.0,8.243782290331443e+17,"#Traffic #update link road from M25 J7 clockwise to M23 J8 northbound | Clockwise | Road Works https://t.co/Aky5jqB10p January 25, 2017",2017-01-25T22:07:40.000Z,7.223857485241467e+17,UK TRAFFIC SOLUTIONS,,11.0,0.0
4915,4933.0,8227.0,8.24384141307179e+17,Eastern Traffic link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/qbpUFyLXyV Drive Safe All,2017-01-25T22:31:10.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
4916,4934.0,8228.0,8.243861399517389e+17,link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/W1UjndtDL3,2017-01-25T22:39:06.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
4917,4935.0,8230.0,8.243914201946644e+17,#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoANBJl,2017-01-25T23:00:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4918,4936.0,8236.0,8.24412558941528e+17,#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/l5EmoANBJl,2017-01-26T00:24:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4919,4937.0,8237.0,8.24412560308994e+17,#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-26T00:24:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4920,4938.0,8238.0,8.244128056127939e+17,M25 clockwise between J24 and J25 | Broken down vehicle https://t.co/uwQOvIJFdL,2017-01-26T00:25:04.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4921,4939.0,8239.0,8.244135684351631e+17,M25 clockwise between J24 and J25 | Broken down vehicle https://t.co/DGFWORprl7 Thx 2 HW England,2017-01-26T00:28:06.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4922,4940.0,8240.0,8.244140666806682e+17,#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-26T00:30:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4923,4941.0,8241.0,8.24421616817836e+17,#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prjyEr,2017-01-26T01:00:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4926,4944.0,8249.0,8.244515608978145e+17,link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works,2017-01-26T02:59:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4927,4945.0,8250.0,8.24453357834113e+17,South East Traffic link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works https://t.co/bJBIcLWykK Drive Safe All,2017-01-26T03:06:12.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
4928,4946.0,8251.0,8.244586059696742e+17,#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,2017-01-26T03:27:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4929,4947.0,8252.0,8.244586070015304e+17,#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,2017-01-26T03:27:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4930,4948.0,8253.0,8.244587266480906e+17,M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/f7nPr1O2lR,2017-01-26T03:27:32.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
4931,4949.0,8254.0,8.244599156327711e+17,M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/8WNHVyC1O2 Thx 2 HW England,2017-01-26T03:32:16.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4932,4950.0,8255.0,8.24461632168276e+17,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Broken down vehicle,2017-01-26T03:39:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4934,4952.0,8257.0,8.244851938514739e+17,#M25 clockwise between J27 and J28 | Clockwise | Road Works | Greater London Authority https://t.co/3uxZc6Q8N4 #east #uktraffic,2017-01-26T05:12:43.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
4935,4953.0,8267.0,8.245058292315218e+17,#M25 - MINOR - Surrey Clockwise - Congestion - Between Clacket Lane Services Surrey and J6 for A22 Surrey,2017-01-26T06:34:42.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
4936,4954.0,8268.0,8.245060170608886e+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,2017-01-26T06:35:27.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
4938,4956.0,8270.0,8.245082509011476e+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J17 for A412 Hertfordshire and J15 for M4 Richings Park,2017-01-26T06:44:20.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
4939,4957.0,8271.0,8.245126183207895e+17,TRAVEL: Heavy traffic on M25 clockwise between J10 A3 (Wisley Interchange) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,2017-01-26T07:01:41.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0
4940,4958.0,8273.0,8.245133244780708e+17,#M25 - MINOR - Surrey Clockwise - Congestion - Between J10 for A3 Surrey and J11 for A317 London,2017-01-26T07:04:29.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
4941,4959.0,8276.0,8.245208522890281e+17,"M25 anticlockwise
Between J17 A412 (Maple Cross) and J16 M40
Queueing traffic https://t.co/8NSRLUOxU2",2017-01-26T07:34:24.000Z,4524140909.0,Traffic Mick,,695.0,0.0
4942,4960.0,8278.0,8.245227823357051e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T07:42:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4943,4961.0,8279.0,8.245227839799583e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T07:42:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4944,4962.0,8281.0,8.2452535997039e+17,#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J24 for A111 Hertfordshire and A111 South Mimms,2017-01-26T07:52:19.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0
4945,4963.0,8282.0,8.245257982375035e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T07:54:03.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4946,4964.0,8283.0,8.245257992021893e+17,#M25 J3 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T07:54:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4947,4965.0,8284.0,8.245258330753638e+17,#M25 Queueing anticlockwise between J17 and J16 M40.,2017-01-26T07:54:12.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
4948,4966.0,8285.0,8.245260509860454e+17,M25 J3 clockwise exit | Clockwise | Congestion,2017-01-26T07:55:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4949,4967.0,8286.0,8.245265731393249e+17,#M25 Heavy clockwise between J9 Leatherhead and J11 Chertsey.,2017-01-26T07:57:08.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
4950,4968.0,8287.0,8.245273270780232e+17,#M25 J18 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:00:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4951,4969.0,8288.0,8.245273280595517e+17,#M25 J18 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T08:00:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4953,4971.0,8290.0,8.24528837790888e+17,#M25 J25 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:06:08.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4954,4972.0,8291.0,8.245288387848479e+17,#M25 J25 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T08:06:08.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4955,4973.0,8292.0,8.2452890316322e+17,TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A245 / B2430 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,2017-01-26T08:06:24.000Z,23930762.0,Greatest Hits Radio Surrey & East Hampshire,The biggest songs of the 70s 80s and 90s played by presenters you know and love. Listen on your radio mobile or on your smart speaker.,62108.0,0.0
4956,4974.0,8294.0,8.245295793310679e+17,#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prjyEr,2017-01-26T08:09:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4957,4975.0,8302.0,8.245367172354621e+17,#M25 Heavy anticlockwise between J13 A30 Staines and J11 Chertsey.,2017-01-26T08:37:27.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
4959,4977.0,8306.0,8.245386594080072e+17,#M25 J28 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:45:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4960,4978.0,8307.0,8.245393958982984e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/Xu02DYByKE,2017-01-26T08:48:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0
4961,4979.0,8310.0,8.245401449422275e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Clockwise | Congestion,2017-01-26T08:51:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4962,4980.0,8311.0,8.245401733042708e+17,#M25 clockwise at the Cobham services slip road between J9 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:51:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4963,4981.0,8312.0,8.245404849326039e+17,M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/AgWM9kFdjE Thx 2 HW England,2017-01-26T08:52:25.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4964,4982.0,8315.0,8.245416814920581e+17,#M25 J22 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T08:57:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4965,4983.0,8316.0,8.24545682644013e+17,#M25 J22 anti-clockwise exit | Congestion https://t.co/FHyqmTcXBv,2017-01-26T09:13:04.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4966,4984.0,8317.0,8.245457290206454e+17,#M25 J22 anti-clockwise exit | Congestion https://t.co/3wdYZrJtmt Thx 2 HW England,2017-01-26T09:13:15.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4967,4985.0,8319.0,8.245476990976942e+17,M25 J3 clockwise exit | Clockwise | Congestion,2017-01-26T09:21:05.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4968,4986.0,8325.0,8.245665696489185e+17,#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T10:36:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4969,4987.0,8326.0,8.245665708821258e+17,#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T10:36:04.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4970,4988.0,8331.0,8.245719770335846e+17,#M25 J30 anti-clockwise exit | Congestion https://t.co/RMwkMSQPDz,2017-01-26T10:57:33.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4971,4989.0,8332.0,8.24572166616277e+17,#M25 J30 anti-clockwise exit | Congestion https://t.co/lUFQ46yBWU Thx 2 HW England,2017-01-26T10:58:18.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4972,4990.0,8333.0,8.24573869113512e+17,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works,2017-01-26T11:05:04.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4973,4991.0,8334.0,8.245741906490368e+17,#M25 Heavy traffic due to earlier accident on M25 anticlockwise between J16 M40 and J15 M4.,2017-01-26T11:06:21.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0
4974,4992.0,8336.0,8.245756314218291e+17,#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T11:12:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0
4975,4993.0,8337.0,8.245756324619305e+17,#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T11:12:05.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0
4976,4994.0,8338.0,8.245761368059003e+17,M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/pDYL0caOfW,2017-01-26T11:14:05.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0
4977,4995.0,8339.0,8.24577209255891e+17,Eastern Traffic M25 J26 clockwise exit | Clockwise | Road Works https://t.co/xbmXmCVRZC Drive Safe All,2017-01-26T11:18:21.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
4978,4996.0,8340.0,8.24577214029058e+17,Eastern Traffic M25 J26 anti-clockwise exit | Anti-Clockwise | Road Works https://t.co/R0qGDQbZCi Drive Safe All,2017-01-26T11:18:22.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
4979,4997.0,8341.0,8.245784226051727e+17,South East Traffic M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/3S3t41MCiV Drive Safe All,2017-01-26T11:23:10.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
4980,4998.0,8343.0,8.245794118486262e+17,One lane closed and slow traffic due to a broken down vehicle on the #M25 anticlockwise between J25 (#Enfield) and J24 (#PottersBar) https://t.co/YkvALI3asC,2017-01-26T11:27:06.000Z,166946597.0,Heart Four Counties,Turning up the feel good for Herts Beds Bucks & Northants with Jamie and Amanda on Heart Breakfast and Hannah getting you home from 4!,17295.0,1.0
4981,4999.0,8344.0,8.245796435252552e+17,One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/8Wsza7Jm8k,2017-01-26T11:28:01.000Z,23430450.0,HeartMKNews,We’ve moved. You can still find the latest news for Milton Keynes and North Bucks here @HeartNewsEast,5397.0,0.0
4982,5000.0,8345.0,8.245796435294495e+17,One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/E7FgsWZ3p4,2017-01-26T11:28:01.000Z,2427032642.0,Hertfordshire News,We’ve moved. You can still find the latest news for Hertfordshire here @HeartNewsEast,4385.0,0.0
4983,5001.0,8346.0,8.245796437810831e+17,One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/h4NEh1nnI1,2017-01-26T11:28:01.000Z,16167714.0,Heart News East,"We're the newsteam for Heart East covering the news across the East of England
Got a story? Get in contact east.news@global.com",9781.0,1.0
4984,5002.0,8348.0,8.24580434327638e+17,#M25 clockwise between J18 and J19 | Clockwise | Road Works | Hertfordshire https://t.co/gPrVDC7Z2c #east #uktraffic,2017-01-26T11:31:10.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
4985,5003.0,8350.0,8.245834340475904e+17,#M25 J23 anti-clockwise exit | Congestion https://t.co/NacbjCsd9f,2017-01-26T11:43:05.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4986,5004.0,8351.0,8.245834544907592e+17,#M25 J23 anti-clockwise exit | Congestion https://t.co/OadxKTEG5p Thx 2 HW England,2017-01-26T11:43:10.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4988,5006.0,8355.0,8.245994966843433e+17,link road from #M25 J27 clockwise to M11 J6 | Clockwise | Road Works | Essex https://t.co/Ni1BdsniVP #east #uktraffic,2017-01-26T12:46:54.000Z,2859372700.0,UK Traffic Delays,Traffic and #travel reports for the UK's major roads. London jam cams UK motorway roadworks. London bicycle hire. Tweets by Malcolm #uktraffic #trafficdelays,3945.0,0.0
4989,5007.0,8356.0,8.246044555343585e+17,M25 clockwise between J9 and J10 | Clockwise | Road Works,2017-01-26T13:06:37.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0
4990,5008.0,8357.0,8.246045801639567e+17,M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/RzgvIAieh9,2017-01-26T13:07:06.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0
4991,5009.0,8358.0,8.246049303968522e+17,M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/708edBXh82 Thx 2 HW England,2017-01-26T13:08:30.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0
4992,5010.0,8359.0,8.246053482835763e+17,Eastern Traffic link road from M25 J16 anti-clockwise to M40 J1A northbound | Anti-Clockwise | Road… https://t.co/i9BppJ88PE Drive Safe All,2017-01-26T13:10:10.000Z,436707362.0,UK.HGV.DriverNetwork,The UK HGV Driver Network provides travel & traffic news weather alerts and job alerts 24/7. Follow us for up to date & relevant information,1618.0,0.0
